Date,observation_id,gps_south,gps_east,dolphin_id
1-May-2001,7749,-25.78469,113.71069,D1000
1-May-2001,7750,-25.78213,113.70729,D1001
1-May-2001,7751,-25.78182,113.70696,D1002
1-May-2001,7751,-25.78182,113.70696,D1003
1-May-2001,7752,-25.76958,113.70539,D1004
1-May-2001,7752,-25.76958,113.70539,D1005
10-May-2001,7761,-25.78715,113.71634,D1003
10-May-2001,7753,-25.79076,113.71740,D1000
10-May-2001,7754,-25.78872,113.71959,D1002
10-May-2001,7755,-25.77355,113.70989,D1001
10-May-2001,7756,-25.77727,113.70172,D1005
10-May-2001,7758,-25.73647,113.67071,D1006
10-May-2001,7759,-25.72447,113.66654,D1007
10-May-2001,7760,-25.76123,113.68215,D1008
10-May-2001,7760,-25.76123,113.68215,D1009
10-May-2001,7760,-25.76123,113.68215,D1010
10-May-2001,7760,-25.76123,113.68215,D1011
10-May-2001,7760,-25.76123,113.68215,D1012
11-May-2001,7763,-25.75537,113.70572,D1004
12-May-2001,7764,-25.77225,113.71260,D1004
12-May-2001,7765,-25.75794,113.71098,D1013
12-May-2001,7765,-25.75794,113.71098,D1014
15-May-2001,7766,-25.77979,113.71493,D1015
15-May-2001,7766,-25.77979,113.71493,D1004
15-May-2001,7766,-25.77979,113.71493,D1016
15-May-2001,7766,-25.77979,113.71493,D1017
15-May-2001,7766,-25.77979,113.71493,D1018
16-May-2001,7767,-25.78641,113.71089,D1002
16-May-2001,7768,-25.72403,113.65162,D1019
16-May-2001,7769,-25.77687,113.71243,D1001
17-May-2001,7770,-25.77911,113.71392,D1002
17-May-2001,7770,-25.77911,113.71392,D1016
17-May-2001,7771,-25.76985,113.67795,D1000
17-May-2001,7772,-25.77291,113.73122,D1020
18-May-2001,7773,-25.78494,113.71059,D1001
18-May-2001,7773,-25.78494,113.71059,D1003
18-May-2001,7774,-25.77236,113.70597,D1015
18-May-2001,7774,-25.77236,113.70597,D1004
18-May-2001,7774,-25.77236,113.70597,D1009
18-May-2001,7774,-25.77236,113.70597,D1018
18-May-2001,7774,-25.77236,113.70597,D1010
18-May-2001,7774,-25.77236,113.70597,D1011
18-May-2001,7774,-25.77236,113.70597,D1005
18-May-2001,7774,-25.77236,113.70597,D1012
21-May-2001,7775,-25.75375,113.70770,D1021
21-May-2001,7775,-25.75375,113.70770,D1006
21-May-2001,7775,-25.75375,113.70770,D1009
21-May-2001,7775,-25.75375,113.70770,D1022
21-May-2001,7775,-25.75375,113.70770,D1010
21-May-2001,7775,-25.75375,113.70770,D1011
21-May-2001,7775,-25.75375,113.70770,D1023
21-May-2001,7776,-25.78166,113.71129,D1000
21-May-2001,7776,-25.78166,113.71129,D1002
21-May-2001,7776,-25.78166,113.71129,D1018
21-May-2001,7776,-25.78166,113.71129,D1003
21-May-2001,7776,-25.78166,113.71129,D1005
22-May-2001,7779,-25.74071,113.70103,D1024
22-May-2001,7779,-25.74071,113.70103,D1025
22-May-2001,7779,-25.74071,113.70103,D1026
22-May-2001,7777,-25.74534,113.68353,D1027
22-May-2001,7778,-25.74452,113.69779,D1028
22-May-2001,7780,-25.76761,113.69655,D1001
22-May-2001,7780,-25.76761,113.69655,D1009
22-May-2001,7780,-25.76761,113.69655,D1016
22-May-2001,7780,-25.76761,113.69655,D1029
22-May-2001,7780,-25.76761,113.69655,D1030
22-May-2001,7781,-25.76072,113.70977,D1031
23-May-2001,7785,-25.78615,113.69886,D1011
23-May-2001,7788,-25.77272,113.72090,D1001
23-May-2001,7782,-25.78861,113.71576,D1003
23-May-2001,7784,-25.75825,113.67996,D1015
23-May-2001,7785,-25.78615,113.69886,D1009
23-May-2001,7785,-25.78615,113.69886,D1016
23-May-2001,7785,-25.78615,113.69886,D1018
23-May-2001,7785,-25.78615,113.69886,D1010
23-May-2001,7788,-25.77272,113.72090,D1021
24-May-2001,7789,-25.78808,113.70950,D1012
24-May-2001,7790,-25.76088,113.72080,D1020
24-May-2001,7791,-25.76350,113.70258,D1019
24-May-2001,7791,-25.76350,113.70258,D1004
24-May-2001,7791,-25.76350,113.70258,D1018
24-May-2001,7791,-25.76350,113.70258,D1005
7-Jun-2001,7792,-25.78682,113.71193,D1000
7-Jun-2001,7792,-25.78682,113.71193,D1002
7-Jun-2001,7792,-25.78682,113.71193,D1003
7-Jun-2001,7792,-25.78682,113.71193,D1005
10-Jun-2001,7797,-25.76087,113.70226,D1032
10-Jun-2001,7797,-25.76087,113.70226,D1031
10-Jun-2001,7797,-25.76087,113.70226,D1033
10-Jun-2001,7797,-25.76087,113.70226,D1034
10-Jun-2001,7797,-25.76087,113.70226,D1035
10-Jun-2001,7799,-25.78041,113.71021,D1016
10-Jun-2001,7800,-25.77718,113.72440,D1001
10-Jun-2001,7800,-25.77718,113.72440,D1017
10-Jun-2001,7800,-25.77718,113.72440,D1018
10-Jun-2001,7800,-25.77718,113.72440,D1010
10-Jun-2001,7793,-25.78326,113.71380,D1030
10-Jun-2001,7794,-25.76058,113.69480,D1005
10-Jun-2001,7796,-25.75305,113.69486,D1036
10-Jun-2001,7796,-25.75305,113.69486,D1037
10-Jun-2001,7796,-25.75305,113.69486,D1038
10-Jun-2001,7796,-25.75305,113.69486,D1039
10-Jun-2001,7796,-25.75305,113.69486,D1040
10-Jun-2001,7796,-25.75305,113.69486,D1041
10-Jun-2001,7796,-25.75305,113.69486,D1042
10-Jun-2001,7796,-25.75305,113.69486,D1043
10-Jun-2001,7796,-25.75305,113.69486,D1044
10-Jun-2001,7796,-25.75305,113.69486,D1045
10-Jun-2001,7796,-25.75305,113.69486,D1013
10-Jun-2001,7796,-25.75305,113.69486,D1014
10-Jun-2001,7796,-25.75305,113.69486,D1046
10-Jun-2001,7796,-25.75305,113.69486,D1047
10-Jun-2001,7796,-25.75305,113.69486,D1048
10-Jun-2001,7796,-25.75305,113.69486,D1049
10-Jun-2001,7797,-25.76087,113.70226,D1050
10-Jun-2001,7798,-25.78912,113.70352,D1015
10-Jun-2001,7798,-25.78912,113.70352,D1008
10-Jun-2001,7799,-25.78041,113.71021,D1002
10-Jun-2001,7799,-25.78041,113.71021,D1003
10-Jun-2001,7800,-25.77718,113.72440,D1051
10-Jun-2001,7800,-25.77718,113.72440,D1009
10-Jun-2001,7801,-25.79142,113.72440,D1052
12-Jun-2001,7806,-25.78830,113.71978,D1052
12-Jun-2001,7807,-25.78151,113.70985,D1000
12-Jun-2001,7807,-25.78151,113.70985,D1002
12-Jun-2001,7808,-25.78050,113.71276,D1001
12-Jun-2001,7802,-25.76708,113.71089,D1009
12-Jun-2001,7802,-25.76708,113.71089,D1030
12-Jun-2001,7804,-25.78691,113.71018,D1003
12-Jun-2001,7805,-25.77334,113.68252,D1017
12-Jun-2001,7805,-25.77334,113.68252,D1011
12-Jun-2001,7805,-25.77334,113.68252,D1012
12-Jun-2001,7808,-25.78050,113.71276,D1005
12-Jun-2001,7809,-25.76117,113.70523,D1036
12-Jun-2001,7809,-25.76117,113.70523,D1050
12-Jun-2001,7809,-25.76117,113.70523,D1037
12-Jun-2001,7809,-25.76117,113.70523,D1038
12-Jun-2001,7809,-25.76117,113.70523,D1040
12-Jun-2001,7809,-25.76117,113.70523,D1042
12-Jun-2001,7809,-25.76117,113.70523,D1043
12-Jun-2001,7809,-25.76117,113.70523,D1045
12-Jun-2001,7809,-25.76117,113.70523,D1014
12-Jun-2001,7809,-25.76117,113.70523,D1046
12-Jun-2001,7809,-25.76117,113.70523,D1047
12-Jun-2001,7809,-25.76117,113.70523,D1049
12-Jun-2001,7809,-25.76117,113.70523,D1033
12-Jun-2001,7809,-25.76117,113.70523,D1035
12-Jun-2001,7810,-25.77793,113.68081,D1053
13-Jun-2001,7811,-25.77678,113.70560,D1008
13-Jun-2001,7811,-25.77678,113.70560,D1018
13-Jun-2001,7811,-25.77678,113.70560,D1010
13-Jun-2001,7811,-25.77678,113.70560,D1005
13-Jun-2001,7812,-25.76620,113.71013,D1001
14-Jun-2001,7826,-25.79669,113.74509,D1054
14-Jun-2001,7829,-25.78082,113.72189,D1017
14-Jun-2001,7814,-25.77634,113.73176,D1055
14-Jun-2001,7816,-25.77879,113.74498,D1056
14-Jun-2001,7816,-25.77879,113.74498,D1057
14-Jun-2001,7816,-25.77879,113.74498,D1058
14-Jun-2001,7818,-25.76496,113.69131,D1015
14-Jun-2001,7818,-25.76496,113.69131,D1008
14-Jun-2001,7819,-25.76661,113.69241,D1001
14-Jun-2001,7821,-25.79395,113.74419,D1059
14-Jun-2001,7822,-25.79485,113.74223,D1060
14-Jun-2001,7823,-25.76690,113.72801,D1061
14-Jun-2001,7824,-25.76561,113.72476,D1020
14-Jun-2001,7825,-25.80300,113.75629,D1062
14-Jun-2001,7825,-25.80300,113.75629,D1063
14-Jun-2001,7825,-25.80300,113.75629,D1064
14-Jun-2001,7825,-25.80300,113.75629,D1065
14-Jun-2001,7826,-25.79669,113.74509,D1066
14-Jun-2001,7826,-25.79669,113.74509,D1067
14-Jun-2001,7827,-25.77559,113.72891,D1068
14-Jun-2001,7827,-25.77559,113.72891,D1018
14-Jun-2001,7827,-25.77559,113.72891,D1030
14-Jun-2001,7828,-25.78304,113.71665,D1011
14-Jun-2001,7829,-25.78082,113.72189,D1022
15-Jun-2001,7839,-25.73500,113.74463,D1044
15-Jun-2001,7840,-25.73344,113.70730,D1069
15-Jun-2001,7843,-25.75792,113.72483,D1061
15-Jun-2001,7844,-25.76164,113.72053,D1068
15-Jun-2001,7849,-25.77412,113.71928,D1022
15-Jun-2001,7849,-25.77412,113.71928,D1016
15-Jun-2001,7831,-25.75935,113.70531,D1001
15-Jun-2001,7833,-25.75190,113.71363,D1070
15-Jun-2001,7837,-25.77077,113.72383,D1071
15-Jun-2001,7838,-25.78347,113.72772,D1051
15-Jun-2001,7838,-25.78347,113.72772,D1072
15-Jun-2001,7839,-25.73500,113.74463,D1041
15-Jun-2001,7839,-25.73500,113.74463,D1032
15-Jun-2001,7839,-25.73500,113.74463,D1013
15-Jun-2001,7839,-25.73500,113.74463,D1046
15-Jun-2001,7839,-25.73500,113.74463,D1047
15-Jun-2001,7839,-25.73500,113.74463,D1048
15-Jun-2001,7839,-25.73500,113.74463,D1031
15-Jun-2001,7839,-25.73500,113.74463,D1033
15-Jun-2001,7839,-25.73500,113.74463,D1035
15-Jun-2001,7840,-25.73344,113.70730,D1073
15-Jun-2001,7841,-25.73648,113.69137,D1074
15-Jun-2001,7842,-25.72239,113.66761,D1053
15-Jun-2001,7842,-25.72239,113.66761,D1005
15-Jun-2001,7842,-25.72239,113.66761,D1023
15-Jun-2001,7844,-25.76164,113.72053,D1075
15-Jun-2001,7844,-25.76164,113.72053,D1076
15-Jun-2001,7845,-25.77084,113.70091,D1014
15-Jun-2001,7845,-25.77084,113.70091,D1034
15-Jun-2001,7846,-25.76568,113.69820,D1008
15-Jun-2001,7846,-25.76568,113.69820,D1029
15-Jun-2001,7847,-25.75679,113.67664,D1018
15-Jun-2001,7847,-25.75679,113.67664,D1011
15-Jun-2001,7848,-25.76707,113.67988,D1012
16-Jun-2001,7851,-25.78275,113.68823,D1003
16-Jun-2001,7851,-25.78275,113.68823,D1008
16-Jun-2001,7851,-25.78275,113.68823,D1000
16-Jun-2001,7851,-25.78275,113.68823,D1022
16-Jun-2001,7851,-25.78275,113.68823,D1018
16-Jun-2001,7851,-25.78275,113.68823,D1010
16-Jun-2001,7851,-25.78275,113.68823,D1005
17-Jun-2001,7852,-25.79130,113.71541,D1002
17-Jun-2001,7853,-25.71117,113.60758,D1031
17-Jun-2001,7853,-25.71117,113.60758,D1029
17-Jun-2001,7854,-25.70675,113.60598,D1077
17-Jun-2001,7855,-25.72860,113.65459,D1015
17-Jun-2001,7855,-25.72860,113.65459,D1008
17-Jun-2001,7855,-25.72860,113.65459,D1078
17-Jun-2001,7855,-25.72860,113.65459,D1018
17-Jun-2001,7856,-25.73145,113.65079,D1006
20-Jun-2001,7864,-25.78044,113.71057,D1002
20-Jun-2001,7864,-25.78044,113.71057,D1030
20-Jun-2001,7857,-25.72990,113.65664,D1022
20-Jun-2001,7857,-25.72990,113.65664,D1010
20-Jun-2001,7857,-25.72990,113.65664,D1011
20-Jun-2001,7857,-25.72990,113.65664,D1012
20-Jun-2001,7858,-25.72683,113.64700,D1077
20-Jun-2001,7858,-25.72683,113.64700,D1019
20-Jun-2001,7858,-25.72683,113.64700,D1004
20-Jun-2001,7858,-25.72683,113.64700,D1031
20-Jun-2001,7858,-25.72683,113.64700,D1078
20-Jun-2001,7858,-25.72683,113.64700,D1034
20-Jun-2001,7859,-25.78508,113.71936,D1052
20-Jun-2001,7860,-25.78380,113.71762,D1016
20-Jun-2001,7860,-25.78380,113.71762,D1017
20-Jun-2001,7861,-25.78907,113.71741,D1003
20-Jun-2001,7862,-25.75294,113.71165,D1079
20-Jun-2001,7863,-25.75566,113.70000,D1080
20-Jun-2001,7864,-25.78044,113.71057,D1000
21-Jun-2001,7873,-25.76621,113.69325,D1028
21-Jun-2001,7876,-25.78307,113.69956,D1000
21-Jun-2001,7876,-25.78307,113.69956,D1002
21-Jun-2001,7876,-25.78307,113.69956,D1003
21-Jun-2001,7876,-25.78307,113.69956,D1005
21-Jun-2001,7866,-25.75644,113.68523,D1053
21-Jun-2001,7870,-25.76251,113.71137,D1001
21-Jun-2001,7871,-25.77502,113.72794,D1068
21-Jun-2001,7872,-25.76889,113.72731,D1020
21-Jun-2001,7874,-25.77284,113.70637,D1016
21-Jun-2001,7874,-25.77284,113.70637,D1017
21-Jun-2001,7875,-25.75889,113.70322,D1081
22-Jun-2001,7879,-25.78130,113.71544,D1030
22-Jun-2001,7883,-25.72589,113.64058,D1082
22-Jun-2001,7883,-25.72589,113.64058,D1078
22-Jun-2001,7885,-25.75220,113.69127,D1036
22-Jun-2001,7885,-25.75220,113.69127,D1080
22-Jun-2001,7887,-25.74249,113.68861,D1028
22-Jun-2001,7888,-25.78192,113.70597,D1002
22-Jun-2001,7888,-25.78192,113.70597,D1001
22-Jun-2001,7889,-25.78587,113.71568,D1016
22-Jun-2001,7889,-25.78587,113.71568,D1017
22-Jun-2001,7879,-25.78130,113.71544,D1005
22-Jun-2001,7880,-25.73237,113.65376,D1083
22-Jun-2001,7880,-25.73237,113.65376,D1015
22-Jun-2001,7880,-25.73237,113.65376,D1008
22-Jun-2001,7880,-25.73237,113.65376,D1084
22-Jun-2001,7880,-25.73237,113.65376,D1004
22-Jun-2001,7880,-25.73237,113.65376,D1085
22-Jun-2001,7880,-25.73237,113.65376,D1021
22-Jun-2001,7880,-25.73237,113.65376,D1006
22-Jun-2001,7880,-25.73237,113.65376,D1086
22-Jun-2001,7880,-25.73237,113.65376,D1009
22-Jun-2001,7880,-25.73237,113.65376,D1049
22-Jun-2001,7880,-25.73237,113.65376,D1031
22-Jun-2001,7880,-25.73237,113.65376,D1022
22-Jun-2001,7880,-25.73237,113.65376,D1034
22-Jun-2001,7880,-25.73237,113.65376,D1018
22-Jun-2001,7880,-25.73237,113.65376,D1029
22-Jun-2001,7880,-25.73237,113.65376,D1010
22-Jun-2001,7880,-25.73237,113.65376,D1087
22-Jun-2001,7880,-25.73237,113.65376,D1011
22-Jun-2001,7880,-25.73237,113.65376,D1012
22-Jun-2001,7882,-25.78556,113.72710,D1051
22-Jun-2001,7882,-25.78556,113.72710,D1088
22-Jun-2001,7882,-25.78556,113.72710,D1060
22-Jun-2001,7883,-25.72589,113.64058,D1077
22-Jun-2001,7883,-25.72589,113.64058,D1019
22-Jun-2001,7885,-25.75220,113.69127,D1089
22-Jun-2001,7886,-25.71426,113.65666,D1090
22-Jun-2001,7889,-25.78587,113.71568,D1052
23-Jun-2001,7893,-25.77056,113.71453,D1030
23-Jun-2001,7899,-25.76763,113.67800,D1000
23-Jun-2001,7899,-25.76763,113.67800,D1003
23-Jun-2001,7891,-25.77936,113.71633,D1001
23-Jun-2001,7892,-25.75067,113.68388,D1091
23-Jun-2001,7894,-25.73235,113.65259,D1004
23-Jun-2001,7894,-25.73235,113.65259,D1021
23-Jun-2001,7894,-25.73235,113.65259,D1009
23-Jun-2001,7894,-25.73235,113.65259,D1018
23-Jun-2001,7894,-25.73235,113.65259,D1092
23-Jun-2001,7895,-25.76594,113.69472,D1028
23-Jun-2001,7896,-25.74757,113.70472,D1036
23-Jun-2001,7896,-25.74757,113.70472,D1083
23-Jun-2001,7896,-25.74757,113.70472,D1037
23-Jun-2001,7896,-25.74757,113.70472,D1084
23-Jun-2001,7896,-25.74757,113.70472,D1038
23-Jun-2001,7896,-25.74757,113.70472,D1039
23-Jun-2001,7896,-25.74757,113.70472,D1085
23-Jun-2001,7896,-25.74757,113.70472,D1040
23-Jun-2001,7896,-25.74757,113.70472,D1042
23-Jun-2001,7896,-25.74757,113.70472,D1043
23-Jun-2001,7896,-25.74757,113.70472,D1045
23-Jun-2001,7897,-25.76097,113.72336,D1093
23-Jun-2001,7897,-25.76097,113.72336,D1075
23-Jun-2001,7897,-25.76097,113.72336,D1068
23-Jun-2001,7899,-25.76763,113.67800,D1002
26-Jun-2001,7901,-25.77909,113.72788,D1017
26-Jun-2001,7901,-25.77909,113.72788,D1003
26-Jun-2001,7901,-25.77909,113.72788,D1009
26-Jun-2001,7901,-25.77909,113.72788,D1030
26-Jun-2001,7902,-25.79985,113.72718,D1000
27-Jun-2001,7910,-25.78365,113.71138,D1002
27-Jun-2001,7914,-25.80607,113.75036,D1094
27-Jun-2001,7914,-25.80607,113.75036,D1016
27-Jun-2001,7914,-25.80607,113.75036,D1017
27-Jun-2001,7914,-25.80607,113.75036,D1060
27-Jun-2001,7915,-25.79360,113.73693,D1061
27-Jun-2001,7917,-25.78483,113.72690,D1030
27-Jun-2001,7904,-25.78890,113.70696,D1001
27-Jun-2001,7904,-25.78890,113.70696,D1005
27-Jun-2001,7906,-25.78034,113.72406,D1052
27-Jun-2001,7913,-25.79277,113.73809,D1068
27-Jun-2001,7914,-25.80607,113.75036,D1051
27-Jun-2001,7914,-25.80607,113.75036,D1088
27-Jun-2001,7914,-25.80607,113.75036,D1095
27-Jun-2001,7915,-25.79360,113.73693,D1054
27-Jun-2001,7916,-25.77136,113.72050,D1021
27-Jun-2001,7916,-25.77136,113.72050,D1009
27-Jun-2001,7916,-25.77136,113.72050,D1018
27-Jun-2001,7917,-25.78483,113.72690,D1003
28-Jun-2001,7951,-25.76802,113.71585,D1051
28-Jun-2001,7951,-25.76802,113.71585,D1060
28-Jun-2001,7919,-25.77517,113.72519,D1088
28-Jun-2001,7919,-25.77517,113.72519,D1072
28-Jun-2001,7920,-25.77210,113.72903,D1067
28-Jun-2001,7921,-25.74962,113.73821,D1096
28-Jun-2001,7921,-25.74962,113.73821,D1097
28-Jun-2001,7922,-25.73380,113.67163,D1078
28-Jun-2001,7923,-25.73325,113.67079,D1006
28-Jun-2001,7927,-25.71931,113.66128,D1082
28-Jun-2001,7929,-25.75707,113.75371,D1056
28-Jun-2001,7929,-25.75707,113.75371,D1098
28-Jun-2001,7929,-25.75707,113.75371,D1099
28-Jun-2001,7929,-25.75707,113.75371,D1100
28-Jun-2001,7929,-25.75707,113.75371,D1057
28-Jun-2001,7929,-25.75707,113.75371,D1058
28-Jun-2001,7929,-25.75707,113.75371,D1101
28-Jun-2001,7929,-25.75707,113.75371,D1102
28-Jun-2001,7932,-25.75125,113.73409,D1103
28-Jun-2001,7934,-25.73544,113.68882,D1104
28-Jun-2001,7935,-25.75045,113.71938,D1068
28-Jun-2001,7936,-25.75098,113.71627,D1020
28-Jun-2001,7937,-25.72655,113.69928,D1105
28-Jun-2001,7939,-25.72695,113.69270,D1074
28-Jun-2001,7944,-25.74708,113.71403,D1050
28-Jun-2001,7944,-25.74708,113.71403,D1032
28-Jun-2001,7944,-25.74708,113.71403,D1034
28-Jun-2001,7944,-25.74708,113.71403,D1035
28-Jun-2001,7947,-25.74593,113.71068,D1048
28-Jun-2001,7949,-25.75042,113.70676,D1049
28-Jun-2001,7953,-25.77987,113.70752,D1001
29-Jun-2001,7969,-25.77888,113.70719,D1001
29-Jun-2001,7969,-25.77888,113.70719,D1052
29-Jun-2001,7969,-25.77888,113.70719,D1092
29-Jun-2001,7970,-25.78368,113.70573,D1003
29-Jun-2001,7955,-25.75434,113.70718,D1061
29-Jun-2001,7957,-25.75785,113.68446,D1106
29-Jun-2001,7957,-25.75785,113.68446,D1091
29-Jun-2001,7959,-25.75147,113.67876,D1053
29-Jun-2001,7961,-25.76716,113.71251,D1030
29-Jun-2001,7963,-25.76776,113.72645,D1107
29-Jun-2001,7965,-25.76251,113.72500,D1071
29-Jun-2001,7966,-25.78725,113.71354,D1000
29-Jun-2001,7967,-25.77980,113.71022,D1016
29-Jun-2001,7967,-25.77980,113.71022,D1017
29-Jun-2001,7967,-25.77980,113.71022,D1011
29-Jun-2001,7967,-25.77980,113.71022,D1012
29-Jun-2001,7968,-25.77771,113.70237,D1028
29-Jun-2001,7968,-25.77771,113.70237,D1023
29-Jun-2001,7969,-25.77888,113.70719,D1083
29-Jun-2001,7969,-25.77888,113.70719,D1084
29-Jun-2001,7969,-25.77888,113.70719,D1085
29-Jun-2001,7969,-25.77888,113.70719,D1108
29-Jun-2001,7970,-25.78368,113.70573,D1005
29-Jun-2001,7971,-25.78018,113.71708,D1002
30-Jun-2001,7999,-25.77492,113.69755,D1000
30-Jun-2001,8002,-25.75575,113.71518,D1032
30-Jun-2001,8006,-25.78335,113.71063,D1001
30-Jun-2001,8009,-25.77845,113.72489,D1030
30-Jun-2001,7978,-25.77820,113.71765,D1002
30-Jun-2001,7981,-25.76694,113.71544,D1021
30-Jun-2001,7982,-25.73485,113.67704,D1050
30-Jun-2001,7982,-25.73485,113.67704,D1109
30-Jun-2001,7983,-25.73262,113.67489,D1091
30-Jun-2001,7984,-25.73647,113.67324,D1106
30-Jun-2001,7985,-25.75548,113.71164,D1013
30-Jun-2001,7988,-25.76139,113.69442,D1080
30-Jun-2001,7989,-25.76039,113.68087,D1053
30-Jun-2001,7989,-25.76039,113.68087,D1005
30-Jun-2001,7994,-25.78259,113.73025,D1060
30-Jun-2001,7995,-25.77064,113.72769,D1020
30-Jun-2001,7996,-25.78241,113.72848,D1051
30-Jun-2001,7997,-25.77329,113.74173,D1054
30-Jun-2001,7997,-25.77329,113.74173,D1067
30-Jun-2001,8000,-25.76365,113.72444,D1071
30-Jun-2001,8001,-25.75040,113.69903,D1083
30-Jun-2001,8001,-25.75040,113.69903,D1084
30-Jun-2001,8001,-25.75040,113.69903,D1085
30-Jun-2001,8001,-25.75040,113.69903,D1108
30-Jun-2001,8002,-25.75575,113.71518,D1044
30-Jun-2001,8002,-25.75575,113.71518,D1014
30-Jun-2001,8002,-25.75575,113.71518,D1049
30-Jun-2001,8002,-25.75575,113.71518,D1034
30-Jun-2001,8002,-25.75575,113.71518,D1035
1-Jul-2001,8014,-25.77133,113.71886,D1030
1-Jul-2001,8024,-25.77691,113.72907,D1020
1-Jul-2001,8030,-25.78501,113.70625,D1001
1-Jul-2001,8011,-25.78411,113.71649,D1002
1-Jul-2001,8014,-25.77133,113.71886,D1009
1-Jul-2001,8025,-25.77446,113.72957,D1068
1-Jul-2001,8026,-25.77113,113.72926,D1107
1-Jul-2001,8028,-25.75396,113.73194,D1054
1-Jul-2001,8028,-25.75396,113.73194,D1110
1-Jul-2001,8030,-25.78501,113.70625,D1000
1-Jul-2001,8030,-25.78501,113.70625,D1005
3-Jul-2001,8045,-25.77405,113.72270,D1052
3-Jul-2001,8045,-25.77405,113.72270,D1051
3-Jul-2001,8045,-25.77405,113.72270,D1030
3-Jul-2001,8032,-25.78404,113.71931,D1002
3-Jul-2001,8032,-25.78404,113.71931,D1111
3-Jul-2001,8032,-25.78404,113.71931,D1112
3-Jul-2001,8032,-25.78404,113.71931,D1003
3-Jul-2001,8033,-25.77838,113.72020,D1017
3-Jul-2001,8039,-25.78237,113.69075,D1113
3-Jul-2001,8039,-25.78237,113.69075,D1010
3-Jul-2001,8040,-25.75724,113.68458,D1028
3-Jul-2001,8040,-25.75724,113.68458,D1053
3-Jul-2001,8044,-25.76335,113.71339,D1095
3-Jul-2001,8048,-25.76516,113.71180,D1083
3-Jul-2001,8048,-25.76516,113.71180,D1084
3-Jul-2001,8048,-25.76516,113.71180,D1085
3-Jul-2001,8050,-25.75148,113.70746,D1072
3-Jul-2001,8050,-25.75148,113.70746,D1070
3-Jul-2001,8051,-25.74023,113.70198,D1049
5-Jul-2001,8070,-25.76849,113.68269,D1003
5-Jul-2001,8058,-25.78447,113.71802,D1002
5-Jul-2001,8060,-25.77111,113.71578,D1052
5-Jul-2001,8061,-25.76944,113.71601,D1001
5-Jul-2001,8061,-25.76944,113.71601,D1009
5-Jul-2001,8064,-25.77466,113.70066,D1028
5-Jul-2001,8067,-25.74810,113.69235,D1079
5-Jul-2001,8070,-25.76849,113.68269,D1005
5-Jul-2001,8072,-25.75992,113.70940,D1013
5-Jul-2001,8074,-25.75671,113.72257,D1071
5-Jul-2001,8075,-25.75699,113.72329,D1107
6-Jul-2001,8078,-25.78424,113.72831,D1051
6-Jul-2001,8078,-25.78424,113.72831,D1110
6-Jul-2001,8078,-25.78424,113.72831,D1060
6-Jul-2001,8082,-25.75837,113.70291,D1092
7-Jul-2001,8096,-25.77701,113.68565,D1015
7-Jul-2001,8096,-25.77701,113.68565,D1005
7-Jul-2001,8100,-25.77690,113.70468,D1028
7-Jul-2001,8100,-25.77690,113.70468,D1023
7-Jul-2001,8106,-25.78341,113.72217,D1002
7-Jul-2001,8106,-25.78341,113.72217,D1001
7-Jul-2001,8106,-25.78341,113.72217,D1009
7-Jul-2001,8106,-25.78341,113.72217,D1003
7-Jul-2001,8084,-25.78502,113.71957,D1111
7-Jul-2001,8088,-25.76430,113.69536,D1036
7-Jul-2001,8090,-25.78000,113.68594,D1022
7-Jul-2001,8094,-25.76251,113.70461,D1114
7-Jul-2001,8094,-25.76251,113.70461,D1115
7-Jul-2001,8094,-25.76251,113.70461,D1081
7-Jul-2001,8096,-25.77701,113.68565,D1008
7-Jul-2001,8102,-25.76312,113.71562,D1013
7-Jul-2001,8104,-25.78864,113.74730,D1059
7-Jul-2001,8106,-25.78341,113.72217,D1092
9-Jul-2001,8112,-25.80120,113.74708,D1066
9-Jul-2001,8122,-25.76133,113.69022,D1028
9-Jul-2001,8107,-25.79050,113.72138,D1016
9-Jul-2001,8107,-25.79050,113.72138,D1030
9-Jul-2001,8108,-25.78496,113.72063,D1116
9-Jul-2001,8108,-25.78496,113.72063,D1017
9-Jul-2001,8108,-25.78496,113.72063,D1072
9-Jul-2001,8109,-25.79322,113.73572,D1054
9-Jul-2001,8110,-25.76697,113.72755,D1071
9-Jul-2001,8111,-25.76290,113.72776,D1044
9-Jul-2001,8111,-25.76290,113.72776,D1013
9-Jul-2001,8111,-25.76290,113.72776,D1014
9-Jul-2001,8112,-25.80120,113.74708,D1059
9-Jul-2001,8114,-25.75926,113.72357,D1020
9-Jul-2001,8114,-25.75926,113.72357,D1068
9-Jul-2001,8114,-25.75926,113.72357,D1076
9-Jul-2001,8118,-25.75747,113.68153,D1042
9-Jul-2001,8119,-25.75290,113.68763,D1082
9-Jul-2001,8121,-25.76236,113.68652,D1106
9-Jul-2001,8123,-25.78607,113.72223,D1002
10-Jul-2001,8132,-25.66165,113.59387,D1117
10-Jul-2001,8132,-25.66165,113.59387,D1118
11-Jul-2001,8136,-25.78444,113.72511,D1001
11-Jul-2001,8142,-25.77876,113.72057,D1119
11-Jul-2001,8133,-25.77147,113.71732,D1009
11-Jul-2001,8134,-25.75399,113.71248,D1032
11-Jul-2001,8134,-25.75399,113.71248,D1014
11-Jul-2001,8134,-25.75399,113.71248,D1034
11-Jul-2001,8134,-25.75399,113.71248,D1035
